Time,Umred1,Umred2,Umred4,Umred6,Umred7,Umred8,Umred9,Umred10,Saoner9,Saoner8,Saoner7,Saoner3,Ramtek6,Ramtek5,Ramtek3,Ramtek2,Ramtek1,Parseoni5,Parseoni2,Narkhed8,Parseoni7,Parseoni6,Parseoni4,Parseoni10,Parseoni1,Narkhed7,Narkhed4,Narkhed3,Narkhed10,Narkhed1,Nagpur6,Nagpur8,Nagpur9,Nagpur7,Nagpur4,Nagpur5,Kuhi8,Kuhi5,Nagpur3,Mauda9,Mauda4,Mauda3,Kuhi9,Nagpur2,Kuhi3,Kuhi2,Kuhi10,Kuhi1,Katol9,Katol8,Katol6,Katol10,Katol1,Kamthi9,Kamthi6,Kamthi5,Kalmeshwar4,Hingna9,Kamthi4,Kamthi2,Kamthi10,Kalmeshwar8,Kalmeshwar6,Hingna7,Hingna6,Hingna10,Hingna1,Bhivapur9,Bhivapur8,Bhivapur7,Bhivapur5,Bhivapur4,Bhivapur3,Bhivapur2,Bhivapur10
5/2/1983,7.049578,20.94862,1.594739,4.212203,0,7.14154,7.049578,20.94862,3.016698,0,7.14154,20.94862,0,3.059724,3.059724,3.059724,19.76363,0,0,10.60973,20.94862,20.49622,7.049578,3.059724,3.059724,3.15101,3.059724,20.94862,20.94862,0,1.443919,20.94862,31.11932,20.94862,9.911432,20.94862,0,7.14154,20.94862,0,3.059724,20.94862,3.059724,3.059724,7.049578,0,7.049578,7.049578,20.94862,20.94862,20.49622,20.94862,3.059724,20.94862,20.94862,7.049578,0,7.14154,20.94862,20.94862,29.06613,7.049578,0,7.049578,7.049578,20.94862,29.06613,7.049578,20.36179,7.090386,44.33406,13.17117,9.911432,7.049578,7.14154
5/3/1983,26.89517,2.70423,0,0,0,23.3889,26.89517,2.70423,0,0,23.3889,2.70423,0,0.2837323,0.2837323,0.2837323,0,0,0,0.2967626,2.70423,0.5374027,26.89517,0.2837323,0.2837323,2.547307,0.2837323,2.70423,2.70423,0,1.737668,2.70423,0.2829668,2.70423,0,2.70423,0,23.3889,2.70423,0,0.2837323,2.70423,0.2837323,0.2837323,26.89517,0,26.89517,26.89517,2.70423,2.70423,0.5374027,2.70423,0.2837323,2.70423,2.70423,26.89517,0,23.3889,2.70423,2.70423,0,26.89517,0,26.89517,26.89517,2.70423,0,26.89517,11.19301,3.269552,8.842504,19.73911,0,26.89517,23.3889
5/4/1983,0,0,10.03805,7.714526,30.9661,0,0,0,17.91529,25.96994,0,0,30.9661,0,0,0,0,17.11731,16.42445,0,0,0,0,0,0,0,0,0,0,22.53588,0,0,0,0,1.187213,0,17.11731,0,0,0,0,0,0,0,0,20.99437,0,0,0,0,0,0,0,0,0,0,25.96994,0,0,0,0,0,22.53588,0,0,0,0,0,0,0,0,0,1.187213,0,0
5/5/1983,0,8.374808,0,0,3.792914,0,0,8.374808,0,11.07772,0,8.374808,3.792914,0.3798897,0.3798897,0.3798897,18.86261,1.831782,13.84956,17.62263,8.374808,0,0,0.3798897,0.3798897,6.538531,0.3798897,8.374808,8.374808,0,0,8.374808,5.880213,8.374808,0,8.374808,1.831782,0,8.374808,0,0.3798897,8.374808,0.3798897,0.3798897,0,0,0,0,8.374808,8.374808,0,8.374808,0.3798897,8.374808,8.374808,0,11.07772,0,8.374808,8.374808,14.89693,0,0,0,0,8.374808,14.89693,0,0,0,0,19.87671,0,0,0
5/6/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/1983,0,0,0.4526773,15.65259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/9/1983,0,0,7.328474,0,0,0,0,0,0,0,0,0,0,0.3478305,0.3478305,0.3478305,0,0,0,0.4364954,0,0,0,0.3478305,0.3478305,0,0.3478305,0,0,0,0,0,0.348559,0,0,0,0,0,0,0,0.3478305,0,0.3478305,0.3478305,0,0,0,0,0,0,0,0,0.3478305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4345962,0.4345962,0.4345962,0,0,0,0.2573279,0,0,0,0.4345962,0.4345962,0,0.4345962,0,0,0,0,0,0.4355065,0,0,0,0,0,0,0,0.4345962,0,0.4345962,0.4345962,0,0,0,0,0,0,0,0,0.4345962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230361,0,0,0
5/12/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/1983,0,0,0.4809962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.200611,0,0,0,0,0
5/14/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/1983,0,0,0,13.03674,0,0,0,0,0.7291544,0,0,0,0,0,0,0,0,0,3.944147,0,0,4.505418,0,0,0,2.205237,0,0,0,0.8415919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.505418,0,0,0,0,0,0,0,0,0,0,0,0.8415919,0,0,0,0,0,0,0,0,0,0,0,0
5/16/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.958955,0,0,0.1634914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444276,0,0,0,0,0,1.444276,0,0,0,0,0,0,0,0
5/18/1983,0,0,0,0,4.702211,0,0,0,0,5.012149,0,0,4.702211,0,0,0,0,6.531183,3.869914,0,0,0,0,0,0,5.378318,0,0,0,3.947023,0,0,0,0,0,0,6.531183,0,0,0,0,0,0,0,0,3.571785,0,0,0,0,0,0,0,0,0,0,5.012149,0,0,0,0,0,3.947023,0,0,0,0,0,0,0,0,0,0,0,0
5/19/1983,0,0,8.110359,0,5.615256,5.855745,0,0,0.3465892,4.833143,5.855745,0,5.615256,3.429248,3.429248,3.429248,9.329418,6.966527,4.878043,12.73814,0,7.218075,0,3.429248,3.429248,9.129819,3.429248,0,0,5.095714,0,0,3.745896,0,0,0,6.966527,5.855745,0,0,3.429248,0,3.429248,3.429248,0,4.638682,0,0,0,0,7.218075,0,3.429248,0,0,0,4.833143,5.855745,0,0,11.32643,0,5.095714,0,0,0,11.32643,0,0,0,0,0,0,0,5.855745
5/20/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.609409,0,0,0,1.078514,0,0
5/21/1983,19.6593,12.1781,0.3104248,10.65363,23.40392,19.67533,19.6593,12.1781,7.838115,19.94341,19.67533,12.1781,23.40392,18.90411,18.90411,18.90411,0.4639204,23.36899,14.60683,3.280828,12.1781,21.86902,19.6593,18.90411,18.90411,26.5323,18.90411,12.1781,12.1781,4.361187,1.03728,12.1781,11.38495,12.1781,7.973038,12.1781,23.36899,19.67533,12.1781,0,18.90411,12.1781,18.90411,18.90411,19.6593,10.44062,19.6593,19.6593,12.1781,12.1781,21.86902,12.1781,18.90411,12.1781,12.1781,19.6593,19.94341,19.67533,12.1781,12.1781,0.8170105,19.6593,4.361187,19.6593,19.6593,12.1781,0.8170105,19.6593,0,0.9459366,0,0,7.973038,19.6593,19.67533
5/22/1983,11.23533,22.27225,0.3749934,9.161838,3.772326,7.249548,11.23533,22.27225,0,9.182229,7.249548,22.27225,3.772326,33.83368,33.83368,33.83368,6.444946,13.66866,2.695222,18.38134,22.27225,9.896894,11.23533,33.83368,33.83368,7.903482,33.83368,22.27225,22.27225,4.723567,0.8534579,22.27225,18.62187,22.27225,7.486991,22.27225,13.66866,7.249548,22.27225,0,33.83368,22.27225,33.83368,33.83368,11.23533,4.779068,11.23533,11.23533,22.27225,22.27225,9.896894,22.27225,33.83368,22.27225,22.27225,11.23533,9.182229,7.249548,22.27225,22.27225,1.093552,11.23533,4.723567,11.23533,11.23533,22.27225,1.093552,11.23533,0,3.272634,0,0,7.486991,11.23533,7.249548
5/23/1983,0,0,14.50364,2.758779,0,0,0,0,20.27496,0,0,0,0,0.3874365,0.3874365,0.3874365,3.785892,0,7.001374,1.137259,0,0,0,0.3874365,0.3874365,0,0.3874365,0,0,18.77203,0,0,0.3951457,0,0,0,0,0,0,0,0.3874365,0,0.3874365,0.3874365,0,13.69208,0,0,0,0,0,0,0.3874365,0,0,0,0,0,0,0,0,0,18.77203,0,0,0,0,0,20.42901,0,0,19.05453,0,0,0
5/24/1983,0,0,0.9245604,0,0,0,0,0,0.7721989,0,0,0,0,0.2796944,0.2796944,0.2796944,0,0,0,0,0,0,0,0.2796944,0.2796944,0,0.2796944,0,0,0,0,0,0.2852597,0,0,0,0,0,0,0,0.2796944,0,0.2796944,0.2796944,0,0,0,0,0,0,0,0,0.2796944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/25/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8747,0,0,0,3.659325,0,0,0,0,26.80934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767744,22.94508,0,3.659325,0,0
5/27/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/29/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2557873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.63335,38.03339,0,0,13.18938,0,0
5/31/1983,0,0,0.6809308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309109,0,0,0,0,0,0,0,0,20.85538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.837248,0,0,0,0,0
6/1/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/1983,0,0,13.02369,7.83064,0.3569829,0,0,0,6.092151,0,0,0,0.3569829,0,0,0,0,0,2.933218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/4/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/5/1983,9.063468,0.3295139,1.819511,0,9.357821,12.30027,9.063468,0.3295139,4.183231,11.28492,12.30027,0.3295139,9.357821,0,0,0,11.4946,11.54914,8.100663,4.246892,0.3295139,13.6256,9.063468,0,0,11.93005,0,0.3295139,0.3295139,10.26934,0,0.3295139,4.101431,0.3295139,0,0.3295139,11.54914,12.30027,0.3295139,0,0,0.3295139,0,0,9.063468,9.133557,9.063468,9.063468,0.3295139,0.3295139,13.6256,0.3295139,0,0.3295139,0.3295139,9.063468,11.28492,12.30027,0.3295139,0.3295139,14.20919,9.063468,10.26934,9.063468,9.063468,0.3295139,14.20919,9.063468,0,0,0,10.11203,0,9.063468,12.30027
6/6/1983,0.4766892,1.131729,0,0,0,3.145307,0.4766892,1.131729,0,0.7853611,3.145307,1.131729,0,0.2115021,0.2115021,0.2115021,7.6805,0.3270657,0,6.931359,1.131729,3.106236,0.4766892,0.2115021,0.2115021,1.323776,0.2115021,1.131729,1.131729,0,7.312977,1.131729,1.511483,1.131729,7.438473,1.131729,0.3270657,3.145307,1.131729,6.076554,0.2115021,1.131729,0.2115021,0.2115021,0.4766892,0,0.4766892,0.4766892,1.131729,1.131729,3.106236,1.131729,0.2115021,1.131729,1.131729,0.4766892,0.7853611,3.145307,1.131729,1.131729,6.796438,0.4766892,0,0.4766892,0.4766892,1.131729,6.796438,0.4766892,0,15.62624,5.773139,0,7.438473,0.4766892,3.145307
6/7/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/1983,0,0,0.7153156,4.136814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/1983,17.29283,16.27123,1.082175,6.764074,21.71287,16.04777,17.29283,16.27123,8.394982,23.33715,16.04777,16.27123,21.71287,18.70804,18.70804,18.70804,10.89156,24.15972,19.97297,13.63312,16.27123,17.93635,17.29283,18.70804,18.70804,22.45096,18.70804,16.27123,16.27123,18.95996,0,16.27123,18.87447,16.27123,0,16.27123,24.15972,16.04777,16.27123,0,18.70804,16.27123,18.70804,18.70804,17.29283,16.49735,17.29283,17.29283,16.27123,16.27123,17.93635,16.27123,18.70804,16.27123,16.27123,17.29283,23.33715,16.04777,16.27123,16.27123,9.196653,17.29283,18.95996,17.29283,17.29283,16.27123,9.196653,17.29283,0,0,0,0,0,17.29283,16.04777
6/11/1983,0,0,0.1245736,1.254678,0,0,0,0,0.0653891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/12/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/13/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/14/1983,0,0,6.353993,13.99057,0,0,0,0,3.714279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/1983,7.263203,7.116841,7.516431,11.82418,14.32182,8.225207,7.263203,7.116841,6.444869,14.96309,8.225207,7.116841,14.32182,8.368867,8.368867,8.368867,8.390926,13.11486,16.76541,9.5503,7.116841,9.773335,7.263203,8.368867,8.368867,3.754472,8.368867,7.116841,7.116841,17.77912,0,7.116841,9.807509,7.116841,12.46127,7.116841,13.11486,8.225207,7.116841,0,8.368867,7.116841,8.368867,8.368867,7.263203,13.83854,7.263203,7.263203,7.116841,7.116841,9.773335,7.116841,8.368867,7.116841,7.116841,7.263203,14.96309,8.225207,7.116841,7.116841,7.888979,7.263203,17.77912,7.263203,7.263203,7.116841,7.888979,7.263203,0,0,0,0,12.46127,7.263203,8.225207
6/16/1983,2.430694,3.579319,19.45506,0,10.04076,3.714361,2.430694,3.579319,11.06619,9.200778,3.714361,3.579319,10.04076,2.691453,2.691453,2.691453,3.343466,8.846493,11.34455,3.65238,3.579319,4.635443,2.430694,2.691453,2.691453,7.156678,2.691453,3.579319,3.579319,18.16749,0,3.579319,3.148532,3.579319,0,3.579319,8.846493,3.714361,3.579319,0,2.691453,3.579319,2.691453,2.691453,2.430694,16.44291,2.430694,2.430694,3.579319,3.579319,4.635443,3.579319,2.691453,3.579319,3.579319,2.430694,9.200778,3.714361,3.579319,3.579319,3.054019,2.430694,18.16749,2.430694,2.430694,3.579319,3.054019,2.430694,19.09109,0,4.349797,19.10563,0,2.430694,3.714361
6/17/1983,1.517145,2.334389,0,0,3.393442,1.982689,1.517145,2.334389,0,4.088171,1.982689,2.334389,3.393442,2.035233,2.035233,2.035233,3.157225,4.022851,3.566961,3.074338,2.334389,2.398761,1.517145,2.035233,2.035233,3.592915,2.035233,2.334389,2.334389,0.7422931,0,2.334389,2.417859,2.334389,0,2.334389,4.022851,1.982689,2.334389,0,2.035233,2.334389,2.035233,2.035233,1.517145,0,1.517145,1.517145,2.334389,2.334389,2.398761,2.334389,2.035233,2.334389,2.334389,1.517145,4.088171,1.982689,2.334389,2.334389,3.504466,1.517145,0.7422931,1.517145,1.517145,2.334389,3.504466,1.517145,14.62731,16.01259,15.18385,17.4362,0,1.517145,1.982689
6/18/1983,1.647652,2.975781,0,0,1.977363,0.3848792,1.647652,2.975781,0,1.719082,0.3848792,2.975781,1.977363,3.770887,3.770887,3.770887,11.29861,1.441015,2.614878,8.85908,2.975781,0.1691709,1.647652,3.770887,3.770887,0,3.770887,2.975781,2.975781,0.7041438,11.94685,2.975781,4.894677,2.975781,5.807779,2.975781,1.441015,0.3848792,2.975781,11.19062,3.770887,2.975781,3.770887,3.770887,1.647652,0,1.647652,1.647652,2.975781,2.975781,0.1691709,2.975781,3.770887,2.975781,2.975781,1.647652,1.719082,0.3848792,2.975781,2.975781,12.38079,1.647652,0.7041438,1.647652,1.647652,2.975781,12.38079,1.647652,39.69045,12.18541,15.42439,24.67038,5.807779,1.647652,0.3848792
6/19/1983,6.456022,9.282188,0.8351898,0,5.854248,7.418349,6.456022,9.282188,6.589509,6.261509,7.418349,9.282188,5.854248,6.35297,6.35297,6.35297,4.478648,6.657939,6.369573,6.082306,9.282188,8.706852,6.456022,6.35297,6.35297,8.442304,6.35297,9.282188,9.282188,10.31897,14.79372,9.282188,7.056558,9.282188,5.937916,9.282188,6.657939,7.418349,9.282188,14.19857,6.35297,9.282188,6.35297,6.35297,6.456022,9.355453,6.456022,6.456022,9.282188,9.282188,8.706852,9.282188,6.35297,9.282188,9.282188,6.456022,6.261509,7.418349,9.282188,9.282188,4.554913,6.456022,10.31897,6.456022,6.456022,9.282188,4.554913,6.456022,14.70049,13.65909,12.85288,10.22522,5.937916,6.456022,7.418349
6/20/1983,4.347517,6.410873,0,0,5.840362,5.306324,4.347517,6.410873,0,7.812522,5.306324,6.410873,5.840362,4.845567,4.845567,4.845567,5.099451,8.072872,5.927056,5.971229,6.410873,6.321058,4.347517,4.845567,4.845567,8.664235,4.845567,6.410873,6.410873,1.937578,19.2651,6.410873,5.583865,6.410873,10.03449,6.410873,8.072872,5.306324,6.410873,18.04774,4.845567,6.410873,4.845567,4.845567,4.347517,0,4.347517,4.347517,6.410873,6.410873,6.321058,6.410873,4.845567,6.410873,6.410873,4.347517,7.812522,5.306324,6.410873,6.410873,5.061313,4.347517,1.937578,4.347517,4.347517,6.410873,5.061313,4.347517,0,12.88926,11.77287,0,10.03449,4.347517,5.306324
6/21/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/22/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/1983,0,0,0,11.91383,0,0,0,0,17.88641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/1983,0,0,10.99725,12.11719,0,0,0,0,4.382171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.815163,0,0,0,0,0,9.815163,0,0,0,0,0,0,0,0
6/27/1983,21.50516,25.44152,30.56064,0,0,20.43499,21.50516,25.44152,18.6866,0,20.43499,25.44152,0,17.08933,17.08933,17.08933,0,0,0,5.589131,25.44152,16.01197,21.50516,17.08933,17.08933,4.927412,17.08933,25.44152,25.44152,0,0,25.44152,10.26461,25.44152,0,25.44152,0,20.43499,25.44152,0,17.08933,25.44152,17.08933,17.08933,21.50516,28.26579,21.50516,21.50516,25.44152,25.44152,16.01197,25.44152,17.08933,25.44152,25.44152,21.50516,0,20.43499,25.44152,25.44152,5.622964,21.50516,0,21.50516,21.50516,25.44152,5.622964,21.50516,0,0,0,13.24007,0,21.50516,20.43499
6/28/1983,23.76132,11.95352,0,0,37.53097,23.35428,23.76132,11.95352,0,38.6566,23.35428,11.95352,37.53097,6.613708,6.613708,6.613708,14.32196,39.30574,23.24071,1.554595,11.95352,25.81198,23.76132,6.613708,6.613708,36.94963,6.613708,11.95352,11.95352,10.70823,0,11.95352,0,11.95352,0,11.95352,39.30574,23.35428,11.95352,0,6.613708,11.95352,6.613708,6.613708,23.76132,0,23.76132,23.76132,11.95352,11.95352,25.81198,11.95352,6.613708,11.95352,11.95352,23.76132,38.6566,23.35428,11.95352,11.95352,0,23.76132,10.70823,23.76132,23.76132,11.95352,0,23.76132,0,0,0,0,0,23.76132,23.35428
6/29/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.418434,0,0,0,12.37184,0,0,0,0,18.41364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.37184,0,0
6/30/1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/1983,0,0,10.23373,14.55034,0,0,0,0,8.289019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.877114,0,0,0,0,0,0,0,0,8.082442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.353223,0,0,0,0,0
